Benchmark Problem,Sampling Scheme,Dimensionality [  ],Number of Samples [  ],d-APE (0-perc) [  ],d-APE (5-perc) [  ],d-APE (10-perc) [  ],d-APE (20-perc) [  ],d-APE (25-perc) [  ],d-APE (40-perc) [  ],d-APE (50-perc) [  ],d-APE (60-perc) [  ],d-APE (75-perc) [  ],d-APE (80-perc) [  ],d-APE (90-perc) [  ],d-APE (95-perc) [  ],d-APE (100-perc) [  ],Surrogate Efficiency [  ]
rastrigin,simple random,4,24,0.08248199663940599,0.11958476647623476,0.15668753631306354,0.23089307598672107,0.2679958458235498,0.33124068943296825,0.333351030255024,0.3354613710770798,0.38067844936739786,0.40696456001276643,0.4595367813035035,0.4858228919488719,0.5121090025942405,0.3726056280193547
rastrigin,simple random,4,24,0.025686869473799136,0.029301971497467726,0.03291707352113631,0.04014727756847349,0.043762379592142076,0.06224420033296908,0.08092917638503808,0.09961415243710708,0.16173483987952836,0.1915332619241536,0.25113010601340385,0.28092852805802887,0.3107269501026541,0.6438807825952524
rastrigin,simple random,4,24,0.22114070925717466,0.22277912249699125,0.2244175357368078,0.22769436221644096,0.22933277545625755,0.24691083962796262,0.26918190278597875,0.2914529659439949,0.3363277359540973,0.3543441726969524,0.3903770461826624,0.40839348292551736,0.4264099196683724,0.4349099562653039
rastrigin,simple random,4,24,0.041640613858320956,0.05644332881778606,0.07124604377725116,0.10085147369618137,0.11565418865564647,0.1469456801479791,0.15687612998781525,0.16680657982765143,0.18047219957036617,0.18469939148006054,0.19315377529944927,0.19738096720914364,0.201608159118838,0.6122039533494623
rastrigin,simple random,4,24,0.059868940946655874,0.06217203207228581,0.06447512319791575,0.06908130544917562,0.07138439657480555,0.0776393744611273,0.08126411347653509,0.08488885249194288,0.11900200631771798,0.13802000300701997,0.17605599638562386,0.19507399307492576,0.21409198976422775,0.7518171428281281
rastrigin,simple random,4,24,0.2631486373184362,0.2674284968434903,0.2717083563685444,0.2802680754186526,0.28454793494370667,0.31970407781841137,0.361738643317833,0.4037732088172547,0.5777158103470641,0.6652675450651812,0.8403710145014149,0.9279227492195314,1.0154744839376486,0.23467671173363375
rastrigin,simple random,4,24,0.03544532497424278,0.03769990529313969,0.0399544856120366,0.04446364624983042,0.04671822656872734,0.06516609378321707,0.08720144380770936,0.10923679383220167,0.24725925856658718,0.32125859739742174,0.46925727505909043,0.5432566138899245,0.6172559527207591,0.5289407849998977
rastrigin,simple random,4,24,0.14282462998702347,0.14774926457270596,0.15267389915838844,0.1625231683297534,0.16744780291543587,0.20319617390680622,0.24450714392965545,0.28581811395250467,0.34306393232545007,0.36088703534007766,0.39653324136933266,0.41435634438396013,0.4321794473985877,0.3945988257088313
rastrigin,simple random,4,24,0.07259001235107206,0.07724679734184407,0.0819035823326161,0.09121715231416014,0.09587393730493216,0.17184477325164932,0.2741590646947949,0.3764733561379404,0.48010193441674065,0.5013533648067625,0.5438562255868062,0.565107655976828,0.5863590863668499,0.23287577666932413
rastrigin,simple random,4,24,0.05443045747957463,0.0629983021868857,0.07156614689419676,0.08870183630881888,0.09726968101612994,0.11753491814014966,0.12651316205790158,0.1354914059756535,0.22524043461387958,0.2754985542297146,0.3760147934613842,0.42627291307721893,0.4765310326930539,0.5693468248032424
rastrigin,simple random,4,24,0.1587966568528562,0.1622154988813873,0.16563434090991838,0.17247202496698058,0.17589086699551165,0.20558540747348508,0.24158011311911742,0.27757481876474976,0.4214410943978573,0.49336297751946906,0.6372067437626922,0.7091286268843034,0.7810505100059152,0.3402084772892503
rastrigin,simple random,4,24,0.045303181887929096,0.049935649168552115,0.05456811644917514,0.06383305101042118,0.06846551829104419,0.09597586775461629,0.12566022374841684,0.15534457974221738,0.2266062224932588,0.2574894657463635,0.3192559522525727,0.3501391955056772,0.3810224387587819,0.5335754938442898
rastrigin,simple random,4,24,0.07830327837136761,0.0908438839742218,0.103384489577076,0.1284657007827844,0.14100630638563857,0.1620682955953015,0.16230976540266037,0.16255123521001924,0.23023748356339008,0.2707526446524691,0.351782966830627,0.3922981279197058,0.43281328900878485,0.5730675812163001
rastrigin,simple random,4,24,0.05024934102691378,0.08826158993413183,0.12627383884134988,0.202298336655786,0.24031058556300403,0.3345158488670133,0.380793121554982,0.4270703942429508,0.5566973789359975,0.6159626606766381,0.734493224157919,0.7937585058985592,0.8530237876391998,0.21371481064958261
rastrigin,simple random,4,24,0.0877068010326943,0.09276280685052586,0.09781881266835743,0.10793082430402055,0.11298683012185211,0.13392260702792913,0.15268625784246576,0.17144990865700235,0.19066457874367862,0.19468792046986974,0.20273460392225193,0.20675794564844302,0.21078128737463414,0.6005680258833398
rastrigin,simple random,4,24,0.013135131828214176,0.0223076373175004,0.03148014280678662,0.04982515378535906,0.05899765927464527,0.10562100695347432,0.15262476474850226,0.1996285225435302,0.2515909553362367,0.2639669118938494,0.28871882500907475,0.30109478156668745,0.31347073812430015,0.46575609996553713
rastrigin,simple random,4,24,0.08408401317793103,0.09337686030359368,0.10266970742925634,0.12125540168058166,0.1305482488062443,0.17610225711356065,0.22120115176037847,0.2663000464071963,0.3606011668395237,0.399142281240193,0.47622451004153155,0.5147656244422008,0.5533067388428701,0.3683250508012522
rastrigin,simple random,4,24,0.03583696628260449,0.03936449600725391,0.04289202573190334,0.04994708518120218,0.0534746149058516,0.12712549023123387,0.2287829789076836,0.3304404675841333,0.46766951429642356,0.5093439468532179,0.5926928119668063,0.6343672445236004,0.6760416770803948,0.24095526494414315
rastrigin,simple random,4,24,0.1806916565636096,0.1943886255919598,0.20808559462030998,0.23547953267701033,0.24917650170536051,0.2785517739359415,0.2883722597109375,0.2981927454859335,0.3382545048454099,0.35836336615109743,0.3985810887624723,0.4186899500681596,0.43879881137384713,0.4336858898755758
rastrigin,simple random,4,24,0.011241609369379802,0.01299133037240872,0.01474105137543764,0.018240493381495478,0.019990214384524398,0.057063452328229076,0.1082990067362137,0.15953456114419834,0.2698573077594624,0.31555673396542694,0.40695558637735596,0.4526550125833203,0.4983544387892849,0.4525975791837345
rastrigin,simple random,4,24,0.08019666870334571,0.08549215536895738,0.09078764203456903,0.10137861536579235,0.106674102031404,0.1470483646513297,0.194371041917189,0.24169371918304833,0.3680417833385503,0.4249215509255079,0.5386810860994226,0.5955608536863798,0.6524406212733374,0.36468707926096694
rastrigin,simple random,4,24,0.3314025227787354,0.3318030652380091,0.33220360769728285,0.3330046926158303,0.3334052350751041,0.35030803918048276,0.37466088919036633,0.3990137392002499,0.43528507783544246,0.4473067410126046,0.4713500673669287,0.48337173054409077,0.49539339372125285,0.348276691676311
rastrigin,simple random,4,24,0.05791512311991733,0.07281956995797442,0.08772401679603152,0.11753291047214573,0.1324373573102028,0.16803120671891378,0.1841608637368375,0.2002905207547612,0.30802178478472764,0.36620868039553817,0.48258247161715884,0.5407693672279691,0.5989562628387796,0.4510183653273468
rastrigin,simple random,4,24,0.01626877868280794,0.03496131757252896,0.05365385646224999,0.09103893424169203,0.10973147313141304,0.14229257032929646,0.14440286890181903,0.1465131674743416,0.20982230179635863,0.24696366296055988,0.3212463852889622,0.3583877464531633,0.39552910761736454,0.5820764344779862
rastrigin,simple random,4,24,0.06278274316815563,0.09622918572015013,0.12967562827214463,0.1965685133761336,0.23001495592812807,0.2953719849570844,0.30979142212053257,0.32421085928398075,0.37090809707480676,0.39315866488392315,0.4376598005021557,0.4599103683112719,0.4821609361203883,0.36878962653506075
rastrigin,simple random,4,24,0.011809722963712327,0.03340818519617891,0.05500664742864551,0.0982035718935787,0.11980203412604526,0.1660259358235267,0.18136563278858236,0.19670532975363805,0.3318846199800526,0.40685631532987926,0.556799706029532,0.6317714013793583,0.7067430967291849,0.4185980782746563
rastrigin,simple random,4,24,0.05419229872526957,0.08270144554537039,0.1112105923654712,0.16822888600567282,0.19673803282577362,0.2448395263597972,0.24571889961058052,0.24659827286136388,0.3243592054756207,0.3706640157438616,0.4632736362803431,0.5095784465485838,0.5558832568168246,0.4376492818446147
rastrigin,simple random,4,24,0.045485782777312606,0.05345108556704933,0.06141638835678606,0.07734699393625952,0.08531229672599625,0.13402315311559182,0.1871761807256433,0.24032920833569477,0.3933270230893896,0.463864500897586,0.6049394565139785,0.6754769343221746,0.746014412130371,0.3341926528508249
rastrigin,simple random,4,24,0.005033072965489948,0.015361693662894402,0.025690314360298856,0.04634755575510777,0.05667617645251221,0.11669292081070787,0.18089648560449015,0.24510005039827243,0.2920382986111717,0.2945198216213984,0.29948286764185167,0.3019643906520783,0.30444591366230495,0.39798866648869485
rastrigin,simple random,4,24,0.07571769692974009,0.08104851361740423,0.08637933030506836,0.09704096368039664,0.10237178036806077,0.17962398221511366,0.28217524326653254,0.3847265043179514,0.4585524443310772,0.4618275039183851,0.46837762309300085,0.47165268268030874,0.47492774226761664,0.2434329139697541
rastrigin,simple random,4,24,0.13870772091714662,0.13920571528172485,0.13970370964630308,0.14069969837545954,0.14119769274003774,0.19115558067607713,0.26484742666869054,0.33853927266130396,0.39090732220911606,0.39285141354075787,0.3967395962040416,0.3986836875356834,0.40062777886732526,0.3201703819271481
rastrigin,simple random,4,24,0.12899010163106142,0.14560233388340998,0.16221456613575852,0.19543903064045565,0.21205126289280418,0.24622024063859313,0.25594312662640517,0.26566601261421724,0.37094788240023036,0.4302278498767136,0.5487877848296796,0.6080677523061625,0.6673477197826457,0.39924049742340145
rastrigin,simple random,4,24,0.04180024099474307,0.05035643132741904,0.05891262166009502,0.07602500232544697,0.08458119265812294,0.11303367242981618,0.13432191625566606,0.15561016008151596,0.21365700388730474,0.2399698126404381,0.29259543014670464,0.3189082388998379,0.34522104765297124,0.558223976591854
rastrigin,simple random,4,24,0.005400462263169601,0.029853227226968933,0.05430599219076827,0.10321152211836693,0.12766428708216626,0.1734332840796265,0.18095486716631853,0.1884764502530106,0.20544266139851886,0.212613754851147,0.22695594175640324,0.23412703520903136,0.2412981286616595,0.56401704813643
rastrigin,simple random,4,28,0.040846055186044665,0.05709808638996466,0.07335011759388466,0.10585418000172463,0.12210621120564462,0.13595113503830158,0.14518108426007287,0.1657028229041031,0.19648543087014844,0.2491220061943369,0.3543951568427136,0.4070317321669019,0.4596683074910904,0.6034691158350225
rastrigin,simple random,4,28,0.03356671975865577,0.04050491557747338,0.047443111396290975,0.061319503033926186,0.06825769885274378,0.19207576743077726,0.2746211464827995,0.27944859847992165,0.28668977647560484,0.29285240276346625,0.30517765533918906,0.31134028162705046,0.31750290791491187,0.32168468147728124
rastrigin,simple random,4,28,0.19414710147522446,0.19871611644829448,0.2032851314213645,0.21242316136750453,0.21699217634057455,0.3726233250323206,0.4763774241601513,0.4908903894149591,0.5126598372971708,0.6141127074122411,0.8170184476423816,0.9184713177574517,1.019924187872522,0.16932152245571155
rastrigin,simple random,4,28,0.05432608401740027,0.06930309227971118,0.0842801005420221,0.11423411706664394,0.12921112532895485,0.15982732286312623,0.18023812121924046,0.2042923288835052,0.24037364037990233,0.25808007606805833,0.2934929474443703,0.3111993831325263,0.3289058188206823,0.5115465736194811
rastrigin,simple random,4,28,0.08366450253981439,0.0893736345389259,0.0950827665380374,0.10650103053626044,0.11221016253537194,0.15302834849599592,0.18024047246974523,0.20787893716049136,0.24933663419661053,0.26832992872578415,0.30631651778413127,0.32530981231330486,0.34430310684247845,0.4818860352542516
rastrigin,simple random,4,28,0.05835801451425076,0.0875525207949018,0.11674702707555284,0.17513603963685495,0.204330545917506,0.21474108416603394,0.2216814429983859,0.2543229885370504,0.3032853068450471,0.3227845750695588,0.3617831115185821,0.38128237974309376,0.4007816479676054,0.4782756688509203
rastrigin,simple random,4,28,0.048299790834745594,0.051808038782232835,0.05531628672972007,0.06233278262469455,0.06584103057218178,0.07946068704756683,0.08854045803115686,0.13594445944894945,0.20705046157563836,0.22090808239796866,0.24862332404262924,0.2624809448649595,0.2763385656872898,0.5894886641111317
rastrigin,simple random,4,28,0.1972564737033635,0.2057918198294407,0.2143271659555179,0.23139785820767228,0.23993320433374948,0.2802550673801136,0.30713630941102293,0.3257591651390989,0.35369344873121294,0.39976280633433253,0.49190152154057165,0.5379708791436911,0.5840402367468107,0.3797661718878286
rastrigin,simple random,4,28,0.021499529685549253,0.049731639533283946,0.07796374938101863,0.13442796907648802,0.1626600789242227,0.18136935361794712,0.19384220341376338,0.2257111683330707,0.27351461571203173,0.2773491832777683,0.2850183184092415,0.2888528859749781,0.2926874535407147,0.49613757254422625
rastrigin,simple random,4,28,0.014883073688595394,0.02158600015928425,0.028288926629973107,0.041694779571350815,0.04839770604203967,0.15773000675785326,0.23061820723506232,0.277143195408755,0.346930677669294,0.40524700375092093,0.5218796559141748,0.5801959819958017,0.6385123080774286,0.2960518858342484
rastrigin,simple random,4,28,0.08133576084198103,0.08412076495228057,0.08690576906258012,0.0924757772831792,0.09526078139347874,0.09778649938896651,0.09947031138595835,0.10456701826084784,0.11221207857318206,0.15567951851879694,0.24261439841002655,0.2860818383556413,0.3295492783012562,0.7650548664081815
rastrigin,simple random,4,28,0.008577743410381847,0.009905996946758382,0.011234250483134919,0.013890757555887989,0.015219011092264523,0.024565277470055946,0.03079612172191689,0.036477573691994836,0.04499975164711175,0.05934590549927019,0.08803821320358704,0.10238436705574544,0.11673052090790388,0.8699264860587801
rastrigin,simple random,4,28,0.04691027658910628,0.05701660442613953,0.06712293226317279,0.08733558793723929,0.09744191577427254,0.097493650572808,0.09752814043849829,0.1544437671637789,0.23981720725169983,0.26210400622611746,0.3066776041749527,0.32896440314937025,0.3512512021237879,0.5758798383792223
rastrigin,simple random,4,28,0.05421078099202856,0.060698927526108594,0.06718707406018863,0.0801633671283487,0.08665151366242875,0.10268203541284676,0.11336904991312542,0.11793860704850216,0.12479294275156727,0.14014111411905253,0.17083745685402302,0.18618562822150822,0.20153379958899348,0.7057292665701568
rastrigin,simple random,4,28,0.12469206468053191,0.12963505823009616,0.13457805177966042,0.14446403887878892,0.14940703242835318,0.15341965013102005,0.15609472859946463,0.1792364306306566,0.2139489836774446,0.24731843902477554,0.31405734971943733,0.3474268050667682,0.38079626041409914,0.6019767648295155
rastrigin,simple random,4,28,0.015875682357616102,0.02190187978791111,0.027928077218206115,0.03998047207879613,0.04600666950909114,0.14475862261365935,0.2105932580167048,0.2123230734411032,0.2149177965777008,0.2343832474904576,0.2733141493159712,0.292779600228728,0.3122450511414848,0.4177032425453001
rastrigin,simple random,4,28,0.03994443958197078,0.0851347983569064,0.13032515713184203,0.22070587468171327,0.26589623345664887,0.31808461408859046,0.35287686784321814,0.4384826562756381,0.5668913389242681,0.5990586592136032,0.6633932997922733,0.6955606200816085,0.7277279403709436,0.22221295163332172
rastrigin,simple random,4,28,0.001761392616612711,0.007201484088190017,0.012641575559767323,0.023521758502921934,0.02896184997449924,0.06627293177408017,0.09114698630713411,0.1827413280764989,0.3201328407305461,0.3292695631340228,0.34754300794097603,0.35667973034445266,0.36581645274792934,0.4150085215048568
rastrigin,simple random,4,28,0.07702100742148633,0.08159749768206408,0.08617398794264182,0.0953269684637973,0.09990345872437505,0.1454474827558163,0.17581016544344377,0.19306962017136312,0.21895880226324216,0.2537552165293091,0.3233480450614428,0.3581444593275097,0.3929408735935766,0.5074855792715388
rastrigin,simple random,4,28,0.08954031593007811,0.10957794030379125,0.1296155646775044,0.16969081342493067,0.18972843779864382,0.27752945685423863,0.33606346955796845,0.3499988860078771,0.37090201068274004,0.3798211412152457,0.397659402280257,0.4065785328127626,0.4154976633452683,0.3042778104516466
rastrigin,simple random,4,28,0.038891339286233166,0.04180921513466781,0.04472709098310245,0.050562842679971735,0.05348071852840638,0.1120741661022071,0.1511364644847409,0.17635794503886024,0.21419016587003925,0.21728362197170342,0.22347053417503177,0.22656399027669594,0.2296574463783601,0.488045101343771
rastrigin,simple random,4,28,0.10853841954991351,0.11030339492110784,0.11206837029230217,0.11559832103469082,0.11736329640588515,0.15640742787344047,0.1824368488518107,0.2727229870061274,0.4081521942376026,0.44411916469714613,0.5160531056162331,0.5520200760757765,0.5879870465353201,0.3366963515127287
rastrigin,simple random,4,28,0.0182455093544905,0.04244969165122514,0.06665387394795978,0.11506223854142908,0.1392664208381637,0.16208705760055497,0.17730081544214912,0.2187363313315342,0.2808896051656118,0.304912743738298,0.35295902088367037,0.3769821594563565,0.4010052980290427,0.4801631337575911
rastrigin,simple random,4,28,0.10545369929599172,0.11013744890671992,0.11482119851744814,0.12418869773890456,0.12887244734963277,0.22432792891726444,0.28796491662901885,0.29322812828524664,0.30112294576958826,0.30937510539456237,0.32587942464451053,0.3341315842694846,0.3423837438944587,0.3469253067535218
rastrigin,simple random,4,28,0.056022242075291454,0.0640568865433039,0.07209153101131634,0.0881608199473412,0.09619546441535365,0.11847631685969857,0.13333021848926185,0.13829787414163053,0.14574935762018357,0.1658613998163709,0.2060854842087455,0.2261975264049328,0.24630956860112013,0.6565915173655134
rastrigin,simple random,4,28,0.19546757481167804,0.20834340052334105,0.22121922623500406,0.2469708776583301,0.2598467033699931,0.2846483620441727,0.30118280116029245,0.30251335609142127,0.3045091884881145,0.3212197356505817,0.35464082997551605,0.3713513771379832,0.38806192430045044,0.45132971861040716
rastrigin,simple random,4,28,0.04080866623561699,0.04567131091266989,0.0505339555897228,0.0602592449438286,0.0651218896208815,0.1398180846409004,0.18961554798757962,0.21152453833788867,0.2443880238633523,0.24709866363945554,0.252519943191662,0.25523058296776524,0.2579412227438685,0.4280358358210653
rastrigin,simple random,4,28,0.14034325043911192,0.14612653952819862,0.1519098286172853,0.1634764067954587,0.1692596958845454,0.18593042031296858,0.19704423659858403,0.20548315935526967,0.21814154349029813,0.2833628547676188,0.4138054773222599,0.47902678859958037,0.544248099876901,0.5679565717110762
rastrigin,simple random,4,28,0.04002973093181196,0.05420604786412432,0.0683823647964367,0.09673499866106142,0.11091131559337378,0.14723985781752286,0.17145888596695555,0.24864956520548867,0.3644355840632884,0.37829479662699994,0.406013221754423,0.4198724343181345,0.433731646881846,0.3762129012671749
rastrigin,simple random,4,28,0.12101492395054157,0.12327341181300294,0.1255318996754643,0.13004887540038707,0.13230736326284842,0.14602235669894678,0.15516568565634567,0.17276104767437098,0.19915409070140896,0.24422337127052532,0.3343619324087579,0.37943121297787413,0.4245004935469905,0.6000747387894325
rastrigin,simple random,4,28,0.03544498147965456,0.041717418024960075,0.04798985457026559,0.060534727660876614,0.06680716420618213,0.08968310790539646,0.10493373703820602,0.10547948299487425,0.1062981019298766,0.11756662129914175,0.140103660037672,0.15137217940693712,0.16264069877620227,0.7173266768244595
rastrigin,simple random,4,28,0.015375851697556321,0.024591917622631486,0.03380798354770666,0.05224011539785699,0.06145618132293215,0.14175697527542014,0.1952908379104121,0.2056608394514222,0.22121584176293732,0.2431178161363388,0.2869217648831417,0.3088237392565431,0.3307257136299446,0.4418732875764063
rastrigin,simple random,4,28,0.020869600096544098,0.05562192999287735,0.0903742598892106,0.15987891968187712,0.19463124957821037,0.21545723036282521,0.22934121755256842,0.2506912341043062,0.28271625893191293,0.3297532154905764,0.42382712860790317,0.4708640851665665,0.51790104172523,0.48182032505812383
rastrigin,simple random,4,28,0.041408733719249066,0.07049340609931866,0.09957807847938824,0.1577474232395274,0.186832095619597,0.20835122210241064,0.2226973064242864,0.2621221143244289,0.3212593261746426,0.33057297402026775,0.3492002697115181,0.3585139175571432,0.36782756540276834,0.4397701460116583
rastrigin,simple random,4,28,0.11060138797191316,0.11616149193542095,0.12172159589892875,0.13284180382594435,0.13840190778945216,0.22057054905489304,0.2753496432318536,0.3036734672150964,0.34615920318996063,0.3871590575629564,0.4691587663089478,0.5101586206819435,0.5511584750549392,0.32912957594235887
rastrigin,simple random,4,28,0.19107760724672673,0.1983658645020688,0.20565412175741088,0.22023063626809503,0.2275188935234371,0.28166158683064446,0.317756715702116,0.36886369793948537,0.4455241712955395,0.46028633880599096,0.48981067382689375,0.5045728413373451,0.5193350088477966,0.2915838737662325
rastrigin,simple random,4,28,0.07707726419421448,0.09267861546891987,0.10827996674362524,0.139482669293036,0.15508402056774137,0.17192697362911566,0.1831556090033652,0.24443146347908967,0.33634524519267645,0.3430348703835747,0.35641412076537116,0.3631037459562694,0.36979337114716765,0.4324546782834934
rastrigin,simple random,4,28,0.09463073305727172,0.10123367898651835,0.10783662491576497,0.1210425167742582,0.12764546270350483,0.16319027869038455,0.1868868226816377,0.386601704284818,0.6861740266895886,0.6876199362044686,0.6905117552342285,0.6919576647491085,0.6934035742639885,0.18001792185457463
rastrigin,simple random,4,28,0.023829974752896676,0.06700390205406291,0.11017782935522916,0.19652568395756162,0.23969961125872785,0.2779889500655317,0.30351517593673427,0.3582281573892753,0.4402976295680869,0.44297608724420307,0.4483330025964355,0.4510114602725517,0.45368991794866786,0.3136037579966976
rastrigin,simple random,4,28,0.0027109893512297476,0.02169712074045619,0.040683252129682636,0.07865551490813552,0.09764164629736195,0.25431953551376546,0.3587714616580344,0.38086018632152663,0.413993273316765,0.44794358317625516,0.5158442028952355,0.5497945127547255,0.5837448226142157,0.2116114176147082
rastrigin,simple random,4,28,0.04056540885118519,0.05309801486963854,0.0656306208880919,0.09069583292499861,0.10322843894345196,0.12375103926193119,0.137432772807584,0.21738007999603756,0.3373010407787179,0.34162116517702273,0.3502614139736323,0.3545815383719371,0.35890166277024194,0.4254602699760048
rastrigin,simple random,4,28,0.10890471836605298,0.11336813491623643,0.1178315514664199,0.1267583845667868,0.13122180111697027,0.15551677341896147,0.17171342162028896,0.17314196924266412,0.17528479067622682,0.20269724192691838,0.2575221444283014,0.28493459567899293,0.31234704692968446,0.6087447519920045
rastrigin,simple random,4,28,0.00667861034998462,0.03543216272782635,0.06418571510566809,0.12169281986135155,0.15044637223919327,0.18387202254348828,0.20615578941301826,0.21311061806104706,0.22354286103309023,0.22879072471624684,0.23928645208256008,0.2445343157657167,0.2497821794488733,0.5260434563056934
rastrigin,simple random,4,28,0.007349537035392484,0.013011792727982377,0.01867404842057227,0.029998559805752056,0.03566081549834195,0.0935563010421524,0.1321532914046927,0.16218455758269734,0.20723145684970432,0.25901187708942136,0.36257271756885534,0.41435313780857225,0.46613355804828926,0.497249059904759
rastrigin,simple random,4,28,0.28044696201485214,0.28659836109817155,0.2927497601814909,0.30505255834812967,0.3112039574314491,0.4009134296861532,0.4607197445226226,0.4691863242609265,0.4818861938683824,0.4873572188952353,0.4982992689489412,0.5037702939757942,0.5092413190026471,0.234000788626875
rastrigin,simple random,4,28,0.05015686955523767,0.051414837962547665,0.05267280636985766,0.055188743184477654,0.05644671159178765,0.16178508784087542,0.23201067200693393,0.2857369036483653,0.3663262511105124,0.3869561288818796,0.4282158844246138,0.4488457621959808,0.469475639967348,0.28750228062622946
rastrigin,simple random,4,28,0.024457934827471665,0.03214485949703835,0.039831784166605044,0.05520563350573843,0.06289255817530512,0.1918764059856254,0.27786563785917223,0.30476989970357327,0.3451262924701749,0.3567342715965001,0.3799502298491505,0.39155820897547566,0.4031661881018009,0.27570839729280733
rastrigin,simple random,4,28,0.08339456131818394,0.09979141938641956,0.11618827745465517,0.1489819935911264,0.165378851659362,0.16624368569523776,0.16682024171915494,0.23599835798098634,0.3397655323737335,0.3420257088413572,0.3465460617766046,0.34880623824422824,0.3510664147118519,0.4561710768442498
rastrigin,simple random,4,28,0.08006908118315655,0.08626565214995748,0.0924622231167584,0.10485536505036025,0.11105193601716118,0.18219060962033526,0.2296163920224513,0.2951757965303084,0.39351490329209404,0.3987894442921429,0.4093385262922407,0.4146130672922896,0.41988760829233845,0.3079093711545948
rastrigin,simple random,4,28,0.05716331391760469,0.09411988070725531,0.13107644749690595,0.20498958107620718,0.2419461478658578,0.27561849936663213,0.29806673370048165,0.34443696341483004,0.4139923079863527,0.6200869687520059,1.0322762902833116,1.2383709510489644,1.4444656118146175,0.33911594462134276
rastrigin,simple random,4,32,0.020971507314744422,0.030065726191073137,0.039159945067401856,0.057348382820059295,0.066442601696388,0.10198277297870528,0.12567622050025012,0.2029155925767615,0.31877465069152866,0.32439506192873774,0.33563588440315584,0.3412562956403649,0.346876706877574,0.4069519142897808
rastrigin,simple random,4,32,0.01705224480520578,0.038113126233087116,0.05917400766096845,0.10129577051673111,0.12235665194461244,0.22897899342197173,0.3000605544068779,0.35753766495797457,0.44375333078461954,0.4565359774507294,0.482101270782949,0.4948839174490588,0.5076665641151686,0.22807455065994026
rastrigin,simple random,4,32,0.04857116831524765,0.07119505606116815,0.09381894380708863,0.13906671929892964,0.1616906070448501,0.23156895305874248,0.27815451706800404,0.289439153075901,0.3063661070877465,0.32580425926358236,0.3646805636152541,0.3841187157910899,0.4035568679669258,0.3658013218043595
rastrigin,simple random,4,32,0.01208674824924711,0.018015901098085395,0.023945053946923683,0.035803359644600255,0.04173251249343854,0.049040165542883984,0.053911934242514274,0.26530774169677096,0.5824014528781561,0.6760321276777153,0.8632934772768331,0.956924152076392,1.050554826875951,0.24312985075851373
rastrigin,simple random,4,32,0.005064637120347212,0.023437868554252193,0.04181109998815717,0.07855756285596716,0.09693079428987213,0.12356186877931052,0.14131591843893612,0.20267179494869925,0.294705609713344,0.3045412225383516,0.32421244818836675,0.3340480610133743,0.3438836738383819,0.4464185890337546
rastrigin,simple random,4,32,0.05033800715066171,0.059808569634686636,0.06927913211871156,0.08822025708676141,0.09769081957078633,0.11629680529025666,0.12870079576990354,0.21587753257085965,0.34664263777229387,0.7729028628005747,1.6254233128571356,2.0516835378854155,2.4779437629136964,0.40729629898737446
rastrigin,simple random,4,32,0.03268081394735268,0.03502554739956914,0.0373702808517856,0.04205974775621852,0.04440448120843498,0.0650799827119357,0.07886365038093616,0.08406728062523156,0.09187272599167463,0.20747149225964778,0.4386690247955938,0.5542677910635666,0.6698665573315398,0.7404704310274991
rastrigin,simple random,4,32,0.03369018242842301,0.07429262946989831,0.11489507651137362,0.19609997059432424,0.23670241763579955,0.3437008165887235,0.4150330825573394,0.45063133265588295,0.5040287078036984,0.67434073753299,1.014964796991573,1.1852768267208642,1.355588856450156,0.19731906481380515
rastrigin,simple random,4,32,0.031158487300456107,0.04181253729946638,0.05246658729847665,0.0737746872964972,0.08442873729550746,0.18591806334789795,0.2535776140494916,0.277821512297733,0.3141873596700951,0.3185850512418702,0.3273804343854204,0.3317781259571955,0.33617581752897063,0.3167717542477528
rastrigin,simple random,4,32,0.041990660035168215,0.05945602422472583,0.07692138841428345,0.1118521167933987,0.1293174809829563,0.17567463421257964,0.20657940303232852,0.23465101749315165,0.27675843918438636,0.284841373604528,0.30100724244481125,0.3090901768649529,0.3171731112850945,0.43084492135381375
rastrigin,simple random,4,32,0.008967523364340563,0.011311056297615609,0.013654589230890657,0.018341655097440752,0.020685188030715798,0.10438393420691594,0.16018309832438268,0.2456149228502451,0.37376265963903876,0.39301996749032975,0.4315345831929116,0.4507918910442025,0.47004919889549346,0.29500993559434324
rastrigin,simple random,4,32,0.18161084338783234,0.19025329796137969,0.19889575253492703,0.21618066168202174,0.22482311625556908,0.28853309152872847,0.3310064083775014,0.36209736786975677,0.4087338071081398,0.4234268881518213,0.45281305023918417,0.4675061312828656,0.4821992123265471,0.29384990885995355
rastrigin,simple random,4,32,0.04686184629249308,0.05517823776221591,0.06349462923193874,0.08012741217138442,0.08844380364110725,0.12706835475636208,0.15281805549986527,0.22598502067007098,0.3357354684253796,0.3449303215021361,0.36332002765564914,0.37251488073240563,0.3817097338091621,0.3861124416647153
rastrigin,simple random,4,32,0.09044777821934427,0.11980285914411545,0.14915794006888664,0.207868101918429,0.23722318284320018,0.24145953685264232,0.24428377285893707,0.26173356561634153,0.2879082547524482,0.31553762652761264,0.3707963700779414,0.39842574185310575,0.4260551136282702,0.495812177778997
